recommendation_id,constituency_id,recommendation_type,title,description,priority,confidence_score,impact_score,effort_level,target_audience,estimated_cost,estimated_timeline_days,status,assigned_to,ai_reasoning,data_sources,expected_outcomes,risks,created_at,updated_at,completed_at,feedback_rating,feedback_notes
6f93366a-6ac2-4a14-8ae9-d063edd22fd5,PC16,policy,Improve infrastructure in Ward 5,Recommendation based on AI analysis of ground data,critical,0.8,79.6,medium,women,187587.18,69,rejected,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 24%"", ""Benefit 2951 people directly""]","[""Timeline delays""]",2025-11-09 17:34:00,2025-12-09 17:34:00,,,
5e7cf776-0df4-4051-a9c6-81da63490d7a,PC16,crisis_response,Improve healthcare in Ward 4,Recommendation based on AI analysis of ground data,high,0.76,64.4,high,all,67732.7,55,accepted,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 18%"", ""Benefit 3658 people directly""]",[],2025-02-26 11:04:00,2025-02-28 11:04:00,,,
a1ab1219-77b3-4f88-8a87-dd8b3aa21652,PC16,policy,Improve healthcare in Ward 4,Recommendation based on AI analysis of ground data,low,0.94,88.4,high,youth,389094.67,33,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 20%"", ""Benefit 4218 people directly""]",[],2025-05-15 07:27:00,2025-05-20 07:27:00,,,
91f0fe8d-b7d0-4500-8d4b-e89f0bbc52df,PC16,resource_allocation,Improve education in Ward 4,Recommendation based on AI analysis of ground data,high,0.87,87.2,low,women,107740.83,62,accepted,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 40%"", ""Benefit 4550 people directly""]","[""Timeline delays""]",2025-03-31 13:30:00,2025-04-01 13:30:00,,,
587eb658-32ec-484c-bc14-dfbc15e11da0,PC16,crisis_response,Improve education in Ward 4,Recommendation based on AI analysis of ground data,medium,0.89,66.1,high,women,213705.48,42,in_progress,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 35%"", ""Benefit 4943 people directly""]","[""Stakeholder resistance""]",2025-09-26 21:01:00,2025-10-06 21:01:00,,,
8c08dca2-e5c8-4d14-9938-e681d3e1382f,PC16,resource_allocation,Improve education in Ward 6,Recommendation based on AI analysis of ground data,critical,0.77,69.6,high,youth,177994.07,69,rejected,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 18%"", ""Benefit 3683 people directly""]",[],2025-05-08 01:10:00,2025-05-25 01:10:00,,,
261cc3b2-1549-4329-a1ad-486908f833e6,PC16,outreach,Improve education in Ward 1,Recommendation based on AI analysis of ground data,high,0.75,79.1,low,all,131751.69,42,completed,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 37%"", ""Benefit 3079 people directly""]","[""Stakeholder resistance""]",2025-03-21 04:02:00,2025-03-22 04:02:00,2025-05-27 04:02:00,4.0,"Good implementation, achieved 83% of objectives"
1a54860c-d5b9-4d1b-ae67-8547d4ebc0fe,PC16,outreach,Improve healthcare in Ward 3,Recommendation based on AI analysis of ground data,medium,0.71,93.8,medium,farmers,357239.57,11,rejected,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 39%"", ""Benefit 1060 people directly""]","[""Budget constraints""]",2025-04-25 22:37:00,2025-05-17 22:37:00,,,
46838c2f-8860-4f32-9193-29d59b3e6eb7,PC16,crisis_response,Improve healthcare in Ward 1,Recommendation based on AI analysis of ground data,low,0.8,91.0,medium,youth,365219.75,36,accepted,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 24%"", ""Benefit 3700 people directly""]","[""Budget constraints""]",2025-11-24 14:11:00,2025-12-22 14:11:00,,,
d4ed9284-11ae-41dd-a18a-8046e5af79f0,PC17,outreach,Improve education in Ward 2,Recommendation based on AI analysis of ground data,medium,0.72,78.0,low,youth,423417.64,59,completed,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve satisfaction by 25%"", ""Benefit 2608 people directly""]","[""Resource availability""]",2025-06-08 09:48:00,2025-06-23 09:48:00,2025-08-12 09:48:00,3.0,
218a940d-48b0-4eb4-8141-5bd886a7b3f4,PC17,policy,Improve education in Ward 5,Recommendation based on AI analysis of ground data,low,0.94,64.0,low,women,206390.29,63,rejected,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 39%"", ""Benefit 4997 people directly""]","[""Resource availability""]",2025-12-10 23:18:00,2025-12-12 23:18:00,,,
e5fbd4de-ae54-42d7-a96f-d71c839caaeb,PC17,crisis_response,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,high,0.87,86.9,low,all,174264.18,87,rejected,officer_8,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 36%"", ""Benefit 4584 people directly""]","[""Timeline delays""]",2025-03-08 06:48:00,2025-03-21 06:48:00,,,
2fb9ba7c-0993-4a44-9ef6-ae468ef769e3,PC17,resource_allocation,Improve infrastructure in Ward 4,Recommendation based on AI analysis of ground data,low,0.86,86.3,high,women,133933.59,52,accepted,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 29%"", ""Benefit 4789 people directly""]","[""Resource availability""]",2025-05-03 13:30:00,2025-05-24 13:30:00,,,
98641ba0-9e42-4fdb-8e4b-ce77c41f89ed,PC17,policy,Improve infrastructure in Ward 2,Recommendation based on AI analysis of ground data,critical,0.87,82.7,medium,youth,193120.46,76,in_progress,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 33%"", ""Benefit 1328 people directly""]","[""Timeline delays""]",2025-10-19 17:29:00,2025-10-20 17:29:00,,,
11f29006-ed31-4a93-a9fa-2217ff3fabc2,PC17,policy,Improve healthcare in Ward 1,Recommendation based on AI analysis of ground data,low,0.91,87.1,high,all,134951.91,35,in_progress,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 28%"", ""Benefit 1417 people directly""]","[""Timeline delays""]",2025-04-22 13:49:00,2025-05-11 13:49:00,,,
95a70dbf-7a23-444e-8861-7e517248d462,PC17,outreach,Improve healthcare in Ward 5,Recommendation based on AI analysis of ground data,high,0.72,78.1,high,farmers,300345.03,20,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 37%"", ""Benefit 3410 people directly""]","[""Stakeholder resistance""]",2025-11-04 19:51:00,2025-11-15 19:51:00,,,
19b78de5-13a3-4b6e-954e-c719ee7162a5,PC17,resource_allocation,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,medium,0.93,77.5,medium,farmers,233464.48,82,rejected,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 39%"", ""Benefit 941 people directly""]","[""Budget constraints""]",2025-07-08 04:47:00,2025-07-26 04:47:00,,,
2a1c99b7-6f24-498e-b0ae-0fe8e4f7e8ec,PC17,policy,Improve education in Ward 3,Recommendation based on AI analysis of ground data,critical,0.88,76.8,high,all,58177.85,19,rejected,officer_7,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 36%"", ""Benefit 4293 people directly""]",[],2025-02-28 01:46:00,2025-03-03 01:46:00,,,
37aeaa99-86d2-4061-9176-16e5bd1d5e3b,PC17,crisis_response,Improve education in Ward 4,Recommendation based on AI analysis of ground data,medium,0.81,79.7,low,women,183914.48,17,in_progress,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 40%"", ""Benefit 616 people directly""]",[],2025-08-30 05:34:00,2025-09-16 05:34:00,,,
b7532dbf-075d-47c6-8c5a-ccdab7984f38,PC17,policy,Improve education in Ward 1,Recommendation based on AI analysis of ground data,low,0.87,85.5,low,all,102180.92,45,in_progress,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 29%"", ""Benefit 4018 people directly""]","[""Timeline delays""]",2025-02-15 16:19:00,2025-03-06 16:19:00,,,
4b7cd129-eb05-4133-9d08-df02379638f2,PC17,outreach,Improve education in Ward 1,Recommendation based on AI analysis of ground data,low,0.73,65.8,low,women,482129.09,60,rejected,officer_3,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 38%"", ""Benefit 3777 people directly""]","[""Budget constraints""]",2025-03-15 01:00:00,2025-04-13 01:00:00,,,
f70598ae-ed42-4dfc-aaec-0c6446d71ef5,PC17,crisis_response,Improve education in Ward 1,Recommendation based on AI analysis of ground data,low,0.78,66.1,medium,all,453540.04,10,completed,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 23%"", ""Benefit 3278 people directly""]","[""Timeline delays""]",2025-08-02 23:31:00,2025-08-24 23:31:00,2025-09-29 23:31:00,3.0,"Good implementation, achieved 81% of objectives"
aead7dc8-89d7-44af-b124-45ee3b505551,PC17,crisis_response,Improve healthcare in Ward 5,Recommendation based on AI analysis of ground data,critical,0.8,91.1,medium,farmers,208562.42,80,completed,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve service delivery by 25%"", ""Benefit 3208 people directly""]","[""Weather conditions""]",2025-11-08 03:07:00,2025-12-06 03:07:00,2025-12-25 03:07:00,4.0,"Good implementation, achieved 87% of objectives"
25560c1c-d485-407f-bfde-8a684e5cdad2,PC17,policy,Improve infrastructure in Ward 1,Recommendation based on AI analysis of ground data,high,0.7,71.6,low,women,439123.73,34,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 23%"", ""Benefit 2852 people directly""]","[""Budget constraints""]",2025-12-27 04:46:00,2026-01-26 04:46:00,,,
becaefcc-ab24-4aad-8ddd-e7f22ae0dfc5,PC17,policy,Improve infrastructure in Ward 3,Recommendation based on AI analysis of ground data,high,0.77,60.9,low,farmers,451539.61,30,completed,officer_9,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 37%"", ""Benefit 2811 people directly""]",[],2025-01-21 09:59:00,2025-01-23 09:59:00,2025-04-07 09:59:00,5.0,"Good implementation, achieved 79% of objectives"
80c63a96-3b40-4a5c-969b-d9bf3a07a991,PC17,outreach,Improve education in Ward 3,Recommendation based on AI analysis of ground data,low,0.81,77.2,medium,all,197529.14,28,in_progress,officer_1,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media"", ""field_reports""]","[""Improve infrastructure quality by 18%"", ""Benefit 2929 people directly""]",[],2025-03-07 18:16:00,2025-03-29 18:16:00,,,
2fd765c7-43c2-46e6-8085-baf466c83fd7,PC17,crisis_response,Improve infrastructure in Ward 5,Recommendation based on AI analysis of ground data,critical,0.86,90.3,medium,women,422447.53,38,completed,officer_8,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve infrastructure quality by 24%"", ""Benefit 907 people directly""]","[""Weather conditions""]",2025-05-08 06:30:00,2025-06-01 06:30:00,2025-08-02 06:30:00,5.0,
dfc0cb36-2344-4daf-81cf-0080f94288e9,PC17,outreach,Improve education in Ward 2,Recommendation based on AI analysis of ground data,high,0.77,85.2,medium,youth,83180.53,58,rejected,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 18%"", ""Benefit 767 people directly""]","[""Resource availability""]",2025-07-31 06:12:00,2025-08-10 06:12:00,,,
a40025ca-f481-4aad-992f-7c4d562aceec,PC17,crisis_response,Improve education in Ward 6,Recommendation based on AI analysis of ground data,medium,0.88,69.4,high,youth,282221.25,36,in_progress,officer_6,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve service delivery by 36%"", ""Benefit 4948 people directly""]","[""Stakeholder resistance""]",2025-08-27 19:09:00,2025-09-06 19:09:00,,,
08580591-7a1a-4fc9-9ade-67a4eab6b4b0,PC17,policy,Improve healthcare in Ward 1,Recommendation based on AI analysis of ground data,critical,0.86,84.2,high,women,487987.12,78,completed,officer_10,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve infrastructure quality by 24%"", ""Benefit 4955 people directly""]","[""Resource availability""]",2025-03-11 14:31:00,2025-03-23 14:31:00,2025-04-20 14:31:00,4.0,"Good implementation, achieved 90% of objectives"
b871471d-bfcf-4086-b834-6877de99fd40,PC17,policy,Improve healthcare in Ward 6,Recommendation based on AI analysis of ground data,high,0.87,79.3,medium,women,217899.5,77,accepted,officer_4,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 38%"", ""Benefit 2975 people directly""]","[""Weather conditions""]",2025-01-21 07:15:00,2025-02-11 07:15:00,,,
9c500338-227e-4dbf-bb6a-a390c658176f,PC17,policy,Improve education in Ward 2,Recommendation based on AI analysis of ground data,critical,0.81,68.6,medium,women,263958.06,90,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve service delivery by 31%"", ""Benefit 1146 people directly""]",[],2025-10-17 12:31:00,2025-11-05 12:31:00,,,
51ce506e-38c1-4782-850d-c9704c83d2e4,PC17,crisis_response,Improve education in Ward 1,Recommendation based on AI analysis of ground data,critical,0.89,89.7,low,women,304934.43,88,pending,,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances"", ""social_media""]","[""Improve satisfaction by 22%"", ""Benefit 2061 people directly""]","[""Weather conditions""]",2025-01-28 03:19:00,2025-02-07 03:19:00,,,
2d50ef4c-cb5b-46f2-8785-4f117d712407,PC17,resource_allocation,Improve healthcare in Ward 6,Recommendation based on AI analysis of ground data,medium,0.76,92.9,low,all,152308.07,11,in_progress,officer_2,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 32%"", ""Benefit 2122 people directly""]","[""Resource availability""]",2025-11-07 11:10:00,2025-11-22 11:10:00,,,
f95fa7f3-19bf-43eb-9feb-5f024e6a078f,PC17,policy,Improve infrastructure in Ward 3,Recommendation based on AI analysis of ground data,medium,0.72,60.6,low,youth,391969.36,50,rejected,officer_5,Based on sentiment analysis and historical data patterns,"[""visit_records"", ""grievances""]","[""Improve satisfaction by 27%"", ""Benefit 2991 people directly""]","[""Weather conditions""]",2025-12-01 20:49:00,2025-12-18 20:49:00,,,
